feel,7.706290416257856,clinton,5.439966301619763,way,9.859960442231046,arrest,6.787303164578026,voter,3.800485286527476,israelis,4.765065559411893,know,5.845041573199402,ballot,13.720409432569697,problem,9.575532673516435,christ,9.587549109882637,campaign,4.673171522346125,republicans,9.690725360393182,constitution,7.361791783264845,president,8.31704352733454,country,5.771383473889042,price,4.105447535229482,come,7.72983998177401,state,6.961223303880133,boy,6.599263716503424,kyle,5.923665389896467
look,7.48463722686674,america,4.545407616567445,country,9.815611018493048,tatum,6.259386479979719,party,3.7379117273345193,netanyahu,4.678735096636701,talk,5.66243130341018,wisconsin,12.725809669860844,example,9.277306444578874,trinity,9.427181129927153,hillary,4.335106286063837,thing,9.580983124129313,argument,6.363412143458152,oil,8.296130146655026,debate,5.74340100016365,coin,3.9450430623455097,gerald,7.711758749267392,york,6.945208617187149,teach,6.470949936605024,nra,5.569669026225993
way,7.313639365341307,election,4.476758587425722,believe,9.098850174469185,car,6.077530186190841,year,3.7023484527624215,west,4.630161894264374,think,5.382431762828368,know,12.679310857011865,god,9.113815181668153,father,9.284447221913913,trump,4.2347828566350785,suggest,9.313503916897647,case,6.301237785655577,sanction,8.047975185323688,tax,5.319191851906845,fiat,3.7909767998583006,time,7.656203520378875,number,6.664658419842092,sex,6.232525039704526,violence,4.994112785863838
year,7.06353533947795,campaign,4.3745810441547635,come,9.094025353896066,crime,5.963570445113243,way,3.4469488009366156,state,4.592544118232633,eat,5.322738019512007,tonight,11.737232276471088,time,9.090104070564507,want,8.751619008101727,hampshire,3.9389580621088274,fact,9.17949674432745,pregnancy,6.030605224583703,russians,7.266049387947221,candidate,5.210526640680033,pay,3.7534649433879634,watch,7.58794330440438,datum,6.5630532752244894,time,5.506272063948545,kill,4.942556769491063
happen,6.795378547337401,look,4.254248264870842,agree,8.211269534282696,want,5.8041011776739175,poll,3.4120282834954065,strip,4.520874962233117,boy,5.1219872465565075,donald,11.472650572915109,system,9.056849107683172,scripture,8.258605561939323,judge,3.8421367346632347,use,9.120223972564455,casey,5.795961749237971,government,7.225963869438879,policy,5.116303937823047,know,3.500499886240397,talk,7.488193853464881,need,6.549427079040495,need,5.268695099488489,control,4.888612096578304
work,6.795244603533977,come,4.2298937300787625,stuff,8.198770955504111,racism,5.726015987745574,fact,3.328284553091738,palestine,4.444434593130829,need,5.087960008494202,republicans,11.29124514955509,happen,9.008547381147727,believe,8.029092705417902,poll,3.7574594356552007,house,8.879363106766164,issue,4.954981127130178,gas,7.122737731056138,tonight,5.080519501786135,year,3.3801982510079625,try,7.210934985776708,covet,6.538426409069939,tell,5.240385635105137,ar-15,4.67149490899876
tell,6.518172078710419,let,3.9666667874726285,guy,7.79566227898791,george,5.349958678843498,vice,3.2735089714965038,united,4.429264936290942,wife,4.777041558378283,carolina,11.241735344306399,relationship,8.751012661491401,tatum,7.59482417101588,delegate,3.7338240291655826,york,8.443261623275564,overrule,4.339830177150509,border,7.1084683770516754,year,5.02561248282772,debt,3.1955221173535096,tonight,6.914477525764374,disease,6.309245994710582,love,5.0031398646767995,handgun,4.4855503882967085
life,6.15045653923912,guy,3.54667020869188,issue,7.498957804456247,video,5.191897298589693,states,3.1406556156308687,east,4.413225249017813,gender,4.743100244697992,florida,11.00810096205888,question,8.371626337587209,son,7.1015516409738195,insurance,3.570374006532189,report,8.409117486906307,amendment,4.226741098721849,west,6.589821147756115,time,4.8346853866669,tax,3.0855598110480824,tell,6.673490992603714,thing,6.2709213972598485,woman,4.786603507150406,want,4.388465799343004
start,6.039826269027809,supporter,3.44108770399173,happen,7.3919067877481766,kill,5.158737887633201,united,3.0855486566473003,peace,4.324527120475254,date,4.641147155295736,look,10.895681872458027,book,8.34219214252133,love,6.674857883121667,clinton,3.36094962469017,obama,8.27377656988729,left,4.15723125686956,policy,6.069649938714645,america,4.801165597972859,transaction,3.059467288358411,cnn,6.437131288171701,work,6.23845533106517,way,4.7684021598127115,united,4.001436160808812
stuff,5.653908420329114,tell,3.4066125725960377,politic,7.372411213695724,america,5.018859930431428,house,3.026584581444027,kill,4.262672719252991,feel,4.539962786427398,count,10.409979273233684,consequence,7.815020564715116,tell,6.603597092503514,primary,3.3575740659257987,mean,8.167775386928195,child,4.019015958162265,taiwan,6.046905120681427,states,4.644449634781402,crypto,3.02734968964269,thank,6.43251693813707,lockdown,6.2170072498340945,adult,4.669854018044582,states,3.9953045222852146
try,5.54830200771283,talk,3.3833886406669333,group,7.341374047993991,community,5.018365237592705,afghanistan,2.877992217907486,states,4.157387672749347,come,4.50005220928149,poll,9.250255183794213,life,7.659155975523467,read,6.434506264449468,nomination,3.3307710289653327,evidence,8.12370195708494,choice,3.8836609053604203,afghanistan,5.79369784754768,election,4.507007877417426,asset,2.912041721620761,crowder,6.2008914227439975,die,6.122428426703763,education,4.554288834785873,talk,3.847262037754584
love,5.076315147341947,lose,3.211025499303722,kind,7.097854545068464,riot,4.860818854742917,lie,2.869477903034685,7th,3.9833931828830824,marriage,4.47044089243823,voting,8.365591767585451,reason,7.58402775885142,faith,6.195043929979474,percent,3.3302752947650434,wire,8.088676607364437,mean,3.863320080262785,u.s,5.783036539319969,know,4.454433770961473,use,2.880607293055443,video,6.000624506051722,economy,6.0901994140751015,father,4.526693479043069,assault,3.8145515280993174
movie,5.017841155180302,democrats,3.2065122256162013,freedom,6.937813437624877,life,4.669690155110004,taliban,2.862769760181377,attack,3.967585865723412,stuff,4.470333734505894,north,8.340479151696165,consciousness,7.45764722461427,bless,6.131234300513374,klobuchar,3.285077760557241,muller,8.058785662066121,way,3.8325672270636817,price,5.613262531423571,party,4.330129332956841,company,2.8482216816884387,happen,5.951323788252409,home,6.073875421231445,mother,4.205363958018183,carry,3.811592228585984
day,4.824666090820142,support,3.149815098060026,problem,6.789590231842214,violence,4.63639517905082,shapiro,2.8315524248933275,october,3.74798856727974,sport,4.446358253260114,democrats,8.319187062689027,look,7.435438155482565,word,5.98420302144154,michael,3.2624593282126155,times,8.04135651446273,opinion,3.7478508002383957,europe,5.520532819938367,woman,4.241955236495776,sell,2.7956688775548293,bring,5.835162065643164,case,5.832013881553383,thing,3.901616341230848,crime,3.7987131493733117
kid,4.6353354773385655,know,3.0069379021640006,america,6.752192478139922,law,4.583999189120941,son,2.6816793874048517,jerusalem,3.676789756301694,tell,4.4250250837391585,race,8.292266165727122,people,7.362700881314171,come,5.8090146972006025,vote,3.261259734557147,way,7.723246307073839,overturn,3.7406490531819405,energy,5.49292510923532,question,4.153771667507042,reserve,2.7132556384234126,stream,5.757252749718528,flu,5.774979291762694,day,3.900407839326737,rittenhouse,3.788777059866713
remember,4.617070009280169,poll,2.8779444365075837,college,6.555467343695324,matter,4.508244197141358,americans,2.6608394465470537,terror,3.665056980133905,rape,4.396062611266045,people,8.084042969620663,chaos,7.328880362218361,know,5.586531006648304,buddha,3.23315183583006,slash,7.682521383731644,think,3.7224990812949814,administration,5.474356845095998,governor,4.086326878034166,world,2.708220522998558,news,5.750138308967684,states,5.7410547722330145,dad,3.884146718162208,use,3.6885874589848426
write,4.091575486732993,happen,2.871177350544729,dave,6.454590812834882,murder,4.466999020439423,medium,2.6299803535018897,group,3.451402067346608,person,4.246688541174805,senate,8.05479672014646,fact,7.083156677457419,appreciate,4.876142440949121,run,3.228691207679788,accord,7.6467351442656275,sex,3.7221403017058012,troop,5.472294569137411,senator,4.082153907593582,economy,2.702904043494017,alex,5.720640331522272,united,5.7311314291407776,surgery,3.8090723044060644,kid,3.6571453141031625
sort,4.08191305070859,debate,2.8704290379079707,start,6.42769327624766,protester,4.387131214500637,family,2.6247408623430837,ceasefire,3.4497536338064596,marry,4.201443494465176,mean,7.597576041129277,work,6.956067850110002,heaven,4.764059650159319,debate,3.118554634673516,election,7.594891166792805,parenthood,3.6455161720871403,america,5.26047455720377,wall,4.081153534331694,cash,2.6663899556600117,point,5.573512288710678,cuomo,5.728233500415247,come,3.791287047190348,ban,3.482224676121183
live,4.0218592407094595,love,2.836405910394804,view,6.421492652161986,person,4.310355786375675,run,2.591868543770707,middle,3.327509813662953,play,4.197256345467805,let,6.967184310090919,pattern,6.918617783680617,need,4.549292565677704,health,3.095781380585992,congress,7.42279896286247,kill,3.603638573325153,weapon,5.258684735978141,run,4.043171788036293,think,2.613101583254644,donald,5.56661058710398,business,5.624645973530675,learn,3.732299103955373,murder,3.4370260911679673
watch,3.977765699547637,medium,2.8153959670466,hate,6.39551697537875,thank,4.251937877595196,member,2.565530015121621,world,3.321270921693801,chicken,3.9498101480490737,nevada,6.935274587849265,experience,6.69054257569362,prayer,4.493872725527009,socialism,3.0384359724856354,post,7.41312219605652,question,3.528241780652804,year,5.180193208673363,camala,3.8812186524593453,want,2.573976415920116,nick,5.4926025262310265,mandate,5.54279952370143,work,3.676070647132055,think,3.4170003132663025
find,3.9562529542873386,fight,2.8089558751596817,party,6.335860658433769,tell,4.1657900950657965,democrat,2.5476434168975977,border,3.224810640058359,feminism,3.922157469343068,number,6.856964679000376,value,6.581553799955536,think,4.420750389368936,biden,2.8993774929833545,tweet,7.352807414253095,want,3.49551530987055,state,4.929472993402187,united,3.8763772869130553,energy,2.541542993390528,hear,5.458538616787385,risk,5.3103908742386166,disney,3.6494992134566475,background,3.2691720682575007
book,3.948911313680072,time,2.7601536020826263,book,6.2576029520526015,guy,4.14795405665855,donald,2.4102408728068734,conflict,3.165217155266952,game,3.920735439733757,victory,6.589188970112632,self,6.422096692209234,stuff,4.295181812289268,medicare,2.7439666281960653,case,7.324581454084607,viability,3.444978065640489,invasion,4.924687064004409,way,3.8207335059221608,salvador,2.433208081612971,chat,5.376166196908972,percent,5.281806899066198,walsh,3.6484482118813184,need,3.1213927014407945
friend,3.837282613527031,stand,2.629036796669204,twitter,6.252399213239149,department,4.142028029878423,price,2.3684927170227184,aid,3.148648736548826,vote,3.809123634193673,come,6.568669148646148,degree,6.368703091984232,christians,4.18547963847624,voter,2.715810485633182,comm,7.014757521888038,judge,3.4272823710949556,power,4.804933161967974,fact,3.7890543832061305,stock,2.4330216319946754,need,5.360164347930488,governor,5.2440667256773175,age,3.596595196563438,protect,3.093028689139721
hear,3.832244912927021,rally,2.4771242819922623,point,6.2313922802300405,need,4.013097284859624,plan,2.353687977685775,rocket,3.032251943179786,video,3.761591156936776,ohio,6.368790112841073,understand,6.318419074692597,pastor,4.1615372279658445,mean,2.6686236966314145,today,6.967704972036715,rule,3.2954105655172476,soviet,4.761121308122209,mean,3.69450713830002,thing,2.23499845813536,use,5.255049604508983,hospital,5.217648422757126,help,3.5847346151021084,look,3.0497310080304607
bit,3.733242069248848,pence,2.4576970642981686,question,6.226697908313963,stuff,4.009318323363571,month,2.3174859750062007,way,2.8966920938637117,muscle,3.7449916001204846,biden,6.046146945324753,element,6.280694648319897,die,3.9783549767883133,tax,2.647721048805543,time,6.937754822078794,alito,3.237556787322459,invade,4.654922772933254,elon,3.643700672501679,create,1.9693509563043776,remember,5.156442900827056,time,5.1712817139721,today,3.584597775856135,stop,3.0295218858502344
ask,3.5702642902982156,lot,2.365307818682307,live,6.20231632515874,happen,3.9711180241956368,bill,2.2933931764721116,egypt,2.8103767061281473,try,3.70215662819171,lose,5.817062779523935,meaning,6.271141573496559,sin,3.9625463154667178,night,2.6261833070481955,sort,6.849744583055764,birth,3.232959474231907,taliban,4.608158228369953,night,3.639581719643229,print,1.9661776484339781,twitter,5.064470981614692,science,5.0469159702929405,college,3.5659308409872716,guy,2.994594479308051
run,3.4345205518532333,believe,2.35818273058116,argument,6.181163195535781,case,3.8653096387522754,mean,2.289842094181584,jew,2.680046206296747,body,3.695981768252669,democrat,5.78066764120043,point,6.236932416851241,religion,3.805556426128364,south,2.572834241730889,information,6.8207908040640834,government,3.2167324041680136,economy,4.423452595371129,thing,3.597286125731437,technology,1.933156128128681,thing,4.875042771944642,way,5.0465771345623285,wire,3.5185785777126757,militia,2.8491290424081095
read,3.431285243927584,play,2.2625073242288285,try,6.075408409556406,charge,3.758680673450141,kamala,2.2877357307135417,region,2.564367827892464,protein,3.6857219575606783,night,5.77514791011067,order,6.131121387587257,talk,3.747913501677484,want,2.5449225569193623,producer,6.756163805956076,protect,3.077461378136727,security,4.406758688616891,biden,3.582075869071634,invest,1.920766441581787,work,4.751559952607114,cdc,5.028903192866196,matt,3.512286959375149,state,2.84829268865579
person,3.391692063735513,news,2.2103922476314426,year,6.065134315750917,try,3.6878732357913275,mattress,2.2631065145501186,minister,2.501246461915761,time,3.414149327534012,point,5.712900759811616,let,6.114041108183064,person,3.7235601445988276,care,2.5165040429255736,member,6.723061207995279,majority,3.0271962198175526,missile,4.375168050127754,thank,3.567462163016013,supply,1.8966476983327432,love,4.689031941137927,reopen,4.943528382542603,talk,3.510594672655081,homicide,2.8422991896413334
story,3.373070610837073,job,2.2027492739051024,conversation,6.041774625465341,come,3.6507639013164686,republicans,2.1699933192209384,area,2.491390837515753,tran,3.339972643745258,party,5.711761049926248,manifest,6.0201464001490805,preach,3.65839340814326,slash,2.4803690234092914,senate,6.704184593685563,marriage,2.966323553201904,union,4.309269354246468,point,3.539629421369434,computer,1.88884326987816,guess,4.660271563268435,infection,4.854727919609587,care,3.4566718453319334,mean,2.739207639986187
point,3.3484691670236395,try,2.165500841990552,feel,5.9760606479651655,street,3.5809557221592985,barack,2.1387183709682267,idf,2.4891681407804565,football,3.282505179715602,texas,5.697805063194009,nature,6.014158102036046,lord,3.616392008481939,billionaire,2.4464217067462606,policy,6.677077420860024,rape,2.953057707817161,interest,4.29085603367086,minnesota,3.5008594136710243,rate,1.879341854199909,believe,4.635243207281489,country,4.836071844973811,america,3.424945567048458,government,2.7067179370790395
question,3.3271183443698487,care,2.069139668746535,culture,5.960860083624931,pull,3.3808784842465593,helix,2.108986971729079,america,2.4159956807631793,guy,3.2087197450094407,virginia,5.676134548814452,level,5.984636483120691,truth,3.6024826392154177,pay,2.4250664625161003,united,6.616883692764513,process,2.95168444762909,syria,4.199717699002808,think,3.478698386714447,work,1.8675790864631772,jones,4.463328182214373,wear,4.761026985135222,use,3.4176414883557302,case,2.6927451843250783
need,3.3176858486908958,hear,2.0570367409273023,community,5.928757740494959,taser,3.309135281250535,dollar,2.082986414127567,omar,2.360935381514751,mean,3.1449247012652695,turnout,5.641349241295122,case,5.899583497911942,store,3.59890605040968,impeachment,2.4221168718162644,yesterday,6.556861466094762,planned,2.8820097829900444,think,4.107863837812655,job,3.4646928216076427,spend,1.863102044876386,hold,4.452081176129938,week,4.718113038319597,home,3.40435334189803,point,2.6842221056026045
world,3.2877001847281835,thank,2.0498431682803915,video,5.69268050821192,justice,3.28445787004539,know,2.0769544570273366,helix,2.33439712324924,masculinity,2.907943587222075,swing,5.615635815880198,emotion,5.897770319131942,live,3.587734195919501,think,2.4204318046994473,andrew,6.542056522332113,womb,2.874500509082863,look,4.059572089508043,abortion,3.459602375260497,system,1.8426637727850623,bit,4.274912993050898,doctor,4.62310642313866,mom,3.377583656500422,happen,2.650628355286919
play,3.1820769176679566,fire,1.9832595816904397,society,5.643110537186443,warrant,3.250373672001498,thing,2.062625182052442,happen,2.328913950058972,cut,2.8434729428188836,seat,5.485331546732606,representation,5.8867886247205385,life,3.559443101413031,carolina,2.405885775584234,michael,6.507760405733507,precedent,2.8459697333529115,force,4.036337570681796,moment,3.3919393226966315,time,1.8406160635011666,wait,4.2578324720700795,fauci,4.580401500513798,feel,3.3541838487455364,defense,2.64434299418203
family,3.068497501332911,tariff,1.938298583098266,work,5.575578147085565,enforcement,3.2473293811700574,business,2.046897065195441,support,2.316749623009288,lot,2.8158902319122605,lot,5.370618697344723,manner,5.838454297998346,brother,3.530989945062286,money,2.289791623727896,clinton,6.493882996027953,fetus,2.801337859655386,ally,3.9959764324515024,work,3.3317373773164727,loan,1.8124158266814998,dave,4.24786270531599,day,4.5498157899254625,tran,3.338204080834734,fire,2.6401472643809023
listen,2.9339840034049707,lie,1.9062746908861228,couple,5.54780663741798,minneapolis,3.2408529262126065,economy,2.016308634246585,administration,2.3093085123131343,action,2.7925045370620216,map,5.318581023016003,reality,5.807655224188715,book,3.4907833664501893,comm,2.281006633395831,justice,6.424916771615073,barrett,2.739220119218785,happen,3.9146789596424187,ask,3.3211924535799726,business,1.8090089632458142,day,4.237406652050735,testing,4.530469520851319,start,3.299887071259671,way,2.5558090706451377
change,2.933411710013171,stuff,1.8823871812293094,person,5.509650914949362,store,3.153934156540495,candidate,2.012718020817971,want,2.305404468269225,money,2.6847811802358565,candidate,5.254729319380406,use,5.750050751443763,peter,3.446372449192903,senator,2.2629610927874775,talk,6.360806765755544,liberty,2.6883614957412103,poland,3.888755125452155,joe,3.2070427906654735,blockchain,1.7945203061200843,number,4.142519824897761,policy,4.5029686115037695,marriage,3.2337226882944194,arm,2.536280438929648
war,2.9279055085759436,left,1.8726452066580799,disagree,5.467170629053731,bro,3.1082564335769414,time,1.8731342860423625,lebanon,2.291291022773982,care,2.6762664822179327,result,5.204928074861853,theory,5.7135926959738015,brandon,3.44416729123783,dollar,2.2603940784891177,allegation,6.360337046429122,decide,2.6827177093119934,come,3.8128001649370753,answer,3.129913274768248,need,1.7333089907462416,course,4.139534372420555,year,4.466436768139761,christmas,3.0849091197786955,let,2.4447275943276896
understand,2.92178784052515,hitler,1.8688408651257185,power,5.394980125582439,appreciate,3.075812431301013,sort,1.8659760668872825,saudi,2.2831079700971686,tatum,2.676074699195817,margin,5.117299566235562,act,5.639860249696903,speak,3.421128627729057,pete,2.257794192336338,order,6.316247311773639,point,2.6564257060742364,inflation,3.7853406506810217,talk,3.126480424386293,cost,1.7066576883041837,clip,4.1183849129587005,ventilator,4.380234423237656,university,3.016798090659246,problem,2.4092748612620962
learn,2.9045013098417813,press,1.8680441108976753,campus,5.289019079607628,live,3.043583303292669,day,1.8390969776251822,murder,2.2279961031647257,relationship,2.6724313190119737,fraud,4.932262520213498,answer,5.581370954734997,john,3.4134522689476254,obama,2.2332859093635182,year,6.297409102795697,roberts,2.6171257072549468,way,3.706080019201149,democracy,3.1003460124473676,start,1.7033331139088295,lie,4.096299093473985,study,4.371724105566426,transgender,3.005142642333044,know,2.4072916968226807
guess,2.858139213112484,point,1.8433455581308869,world,5.1130850974129505,race,3.033451890953123,laptop,1.8261101725337565,rafa,2.2111872398174617,baby,2.6487061013620212,way,4.732426521376382,kind,5.509890349472445,testament,3.374169501423883,nominee,2.1427585141741283,government,6.17626659681634,trimester,2.5425383771044525,conflict,3.6783153880475217,race,3.0817110143044277,account,1.6660644538422436,laughter,4.0474483518680655,month,4.320870635525907,puberty,2.96592901979339,country,2.3984918830368605
wife,2.7993116331564885,question,1.8194235455488772,race,5.052273082328381,fire,2.9982917628239187,charge,1.8052025735430712,member,2.1377721293595107,hit,2.587400564502364,polling,4.4523828443582865,snake,5.497310360887111,baptism,3.3410872163894303,thing,2.1208455039812173,clavin,6.131920574555189,concurrence,2.5267289293190367,mean,3.648302783552423,americans,3.0788244801483247,lot,1.6639784868425191,play,4.036475042233856,medium,4.296661204301445,find,2.9616779767839048,texas,2.3673804222584565
sit,2.7007532871738684,run,1.799147814928251,university,5.043225094113142,drug,2.9541407694608504,money,1.8042909767378268,syria,2.1248859101692075,abl,2.576258524975386,datum,4.2483983825920255,hell,5.468514670464736,christianity,3.198554469311875,joe,2.1094999024634222,question,6.100049751126065,thomas,2.4769053674710615,dollar,3.596942417812926,want,3.0592213018906484,cryptocurrency,1.6600293346389257,ask,4.020044529087596,company,4.2233783929110125,job,2.951479751498241,left,2.300985602285075
money,2.669404398996627,impeachment,1.7818187103248018,racism,4.9184143636821265,dude,2.897489300468703,january,1.7738133472357933,mean,2.1089041467110157,sauce,2.557199757776904,york,4.234998089838355,sacrifice,5.457815310011768,water,3.1917872946547186,attack,2.104628529376701,states,6.098682521771398,ban,2.450044293803618,want,3.516735825872674,issue,3.057252736790446,increase,1.5930583201264656,story,4.012755044021671,spread,4.208335111104475,culture,2.9493321972955897,check,2.257740022203522
grow,2.6640103869161043,tweet,1.7750442149308678,time,4.887337419177224,support,2.876453689329346,delaware,1.7667256119457122,arabs,2.0423440348569764,workout,2.4985675684924176,run,4.234519901749936,set,5.435310476005567,abraham,3.1853138069024607,support,2.072194552915969,washington,6.03591624738195,believe,2.4022763972405894,need,3.509540169046145,musk,3.0302585261434083,taxis,1.5800012509434793,drink,3.9031519972109066,americans,4.011704883804983,country,2.932333328626951,security,2.2379325423294736
realize,2.65108444910962,bush,1.7278094667187105,leave,4.837671143653258,situation,2.809087604273487,course,1.7643567936192117,country,2.0191159114770794,lady,2.49798645720887,time,4.034738527040558,produce,5.40462859677599,day,3.1635400602471466,matthews,2.063526026379132,facebook,6.03267811332932,states,2.2953347074808406,germany,3.35788741041815,family,3.0058979667582872,interest,1.5569174236153445,tim,3.8970817026488573,system,4.008274088010978,identity,2.9053182483709414,person,2.2376971599523956
use,2.6137740131905236,god,1.7120225984159765,need,4.766182655598226,burn,2.7735101124978683,office,1.7517058222724649,tunnel,2.0170995880903098,compete,2.448298428193072,thing,4.027166965761641,individual,5.351587604444997,president,3.154439491603966,supporter,2.052279530628076,law,5.950333495670053,abort,2.255760592306284,nation,3.306273679762877,day,2.978932333578743,trade,1.5403535378288862,check,3.796980171596262,corona,4.003401129131931,society,2.9001847861801564,run,2.2114911660737677
place,2.575603041084229,watch,1.6976975780920793,jordan,4.747939977455217,jail,2.7613637623182243,desantis,1.7472341935261648,population,2.0134100633954106,twin,2.427838148345703,thank,3.9337245601524584,science,5.296314033886971,save,3.0263354195567267,president,2.0216383338073007,pelosi,5.937285297355868,allow,2.2357270666080042,leader,3.302739562443051,win,2.9578759169073985,cryptocurrencie,1.5356153493716924,comment,3.6382449662169862,talk,3.988259688029759,course,2.855719280101247,try,2.2100555508491446
dad,2.57053824942681,cnn,1.6741268167495877,reason,4.696360037029966,commit,2.7593029635453945,yesterday,1.721696237617121,ben,1.999999617187902,weight,2.419732636025512,want,3.8658373859006554,find,5.2899120447893075,america,2.9428886050421066,ben,2.0137508045424686,john,5.919934610232466,country,2.2263754410921783,threat,3.268312205866177,need,2.8226151706479365,wealth,1.5349207903225084,live,3.5652064696227703,population,3.9515786751152726,change,2.8396052331443635,parkland,2.1542883425945725
